subitem_id,project_code,project_code_raw,project_code_normalized,project_num,project_name,category,batch_no,publish_year,entry_type,region_raw,province,province_map_name,city_code,county_code,applicant_region_or_unit,protection_unit_raw,protection_unit_normalized,source_url,collected_at,raw_record_id,manual_review_status
subitem_15275,X-120,X-120,X-120,X-120_03_469002,南海航道更路经,民俗,3,2011,extension,海南省琼海市,海南省,海南省,469002,,"海南省琼海市 <br /> <br /> “南海航道更路经”又有“南海水路经”、“南海定时经针位”、“顺风得利”、“注明东、北海更路簿”、“去西、南沙的水路簿”等名称,是南海渔民把握海上航行线路的传统民间知识",琼海市文化馆（琼海市琼剧研究展演团）,琼海市文化馆(琼海市琼剧研究展演团),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15275,
subitem_15276,X-121,X-121,X-121,X-121_02_540000,藏族天文历算,民俗,2,2008,new,西藏自治区,西藏自治区,西藏自治区,,,"西藏自治区 <br /> <br /> 藏族天文历算是藏族“十明”文化的重要组成部分,它广泛流传于藏族地区,至今已有两千多年的历史",西藏自治区藏医院,西藏自治区藏医院,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15276,
subitem_15277,X-122,X-122,X-122,X-122_03_810000,中元节(潮人盂兰胜会),民俗,3,2011,new,香港特别行政区,香港特别行政区,香港特别行政区,,,"香港特别行政区 <br /> <br /> 中元,是中国道教称谓",香港潮属社团总会,香港潮属社团总会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15277,
subitem_15278,X-122,X-122,X-122,X-122_04_450329,中元节(资源河灯节),民俗,4,2014,extension,广西壮族自治区资源县,广西壮族自治区,广西壮族自治区,450300,450329,广西壮族自治区资源县,资源县文化馆,资源县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15278,
subitem_23896,X-122,X-122,X-122,X-122_10_990439,中元节(莱芜中元节习俗),民俗,5,2021,extension,山东省济南市莱芜区,山东省,山东省,370100,990439,山东省济南市莱芜区,济南市民俗学会,济南市民俗学会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,23896,
subitem_15279,X-123,X-123,X-123,X-123_03_140881,中和节(永济背冰),民俗,3,2011,new,山西省永济市,山西省,山西省,140800,140881,"山西省永济市 <br /> <br /> 农历二月初二是古代的“中和节”,亦称“春龙节”、“青龙节”",永济市文化馆（永济市非物质文化遗产保护中心）,永济市文化馆(永济市非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15279,
subitem_15280,X-123,X-123,X-123,X-123_03_141029,中和节(云丘山中和节),民俗,3,2011,new,山西省乡宁县,山西省,山西省,141000,141029,"山西省乡宁县 <br /> <br /> 中和节是中国的传统节日,云丘山中和节因节日集散地在云丘山而得名,以农历二月十五为正日",乡宁县中和文化研究会,乡宁县中和文化研究会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15280,
subitem_15281,X-124,X-124,X-124,X-124_03_150784,俄罗斯族巴斯克节,民俗,3,2011,new,内蒙古自治区额尔古纳市,内蒙古自治区,内蒙古自治区,150700,150784,"内蒙古自治区额尔古纳市 <br /> <br /> 俄罗斯族一年中最隆重、最热闹的节日是“耶稣复活节”,俄语称“巴斯克节”",额尔古纳市文化馆,额尔古纳市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15281,
subitem_15282,X-125,X-125,X-125,X-125_03_230281,鄂温克族瑟宾节,民俗,3,2011,new,黑龙江省讷河市,黑龙江省,黑龙江省,230200,230281,黑龙江省讷河市 <br /> <br /> 瑟宾节是鄂温克族最重要的传统节日,讷河市文化馆,讷河市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15282,
subitem_15283,X-126,X-126,X-126,X-126_03_654200,诺茹孜节,民俗,3,2011,new,新疆维吾尔自治区塔城地区,新疆维吾尔自治区,新疆维吾尔自治区,654200,,"新疆维吾尔自治区塔城地区 <br /> <br /> 诺茹孜节在哈萨克族信仰伊斯兰教之前就已形成,流传至今",伊犁哈萨克自治州塔城地区非物质文化遗产保护研究中心,伊犁哈萨克自治州塔城地区非物质文化遗产保护研究中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15283,
subitem_15285,X-127,X-127,X-127,X-127_03_522326,布依族“三月三”,民俗,3,2011,new,贵州省望谟县,贵州省,贵州省,522300,522326,"贵州省望谟县 <br /> <br /> 望谟布依族的“三月三”是当地一年中最隆重的节日,如果节日那天恰逢星期天,小小的县城就会出现万人空巷的景观,人们都到山中祭祀山神和自己的祖宗去了",望谟县文化旅游发展中心,望谟县文化旅游发展中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15285,
subitem_15284,X-127,X-127,X-127,X-127_03_522325,布依族“三月三”,民俗,3,2011,new,贵州省贞丰县,贵州省,贵州省,522300,522325,"贵州省贞丰县 <br /> <br /> 农历三月初三,是布依族具有民族特色和地方特色的传统节日“三月三”",贞丰县文化馆,贞丰县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15284,
subitem_15286,X-128,X-128,X-128,X-128_03_433127,土家年,民俗,3,2011,new,湖南省永顺县,湖南省,湖南省,433100,433127,湖南省永顺县 <br /> <br /> 土家年是土家族最隆重的节日,永顺县非物质文化遗产保护中心,永顺县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15286,
subitem_15287,X-129,X-129,X-129,X-129_03_513400,彝族年,民俗,3,2011,new,四川省凉山彝族自治州,四川省,四川省,513400,,"四川省凉山彝族自治州 <br /> <br /> 彝族年,彝语称“库史”,是集祭祀祖先、游艺竞技、餐饮娱乐、服饰制度等诸多民俗事项为一体的祭祀和庆贺性民俗节日",凉山彝族自治州非物质文化遗产保护中心,凉山彝族自治州非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15287,
subitem_15288,X-130,X-130,X-130,X-130_03_522632,侗年,民俗,3,2011,new,贵州省榕江县,贵州省,贵州省,522600,522632,"贵州省榕江县 <br /> <br /> 侗年是侗族感谢祖先保佑的传统节日,也是侗族家人团圆、庆贺丰收的节日,同时又是侗族文化大展示的节日,主要分布在榕江西北片区的乐里七十二寨、寨蒿四十八寨等侗族地区",榕江县非物质文化遗产保护中心,榕江县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15288,
subitem_15289,X-131,X-131,X-131,X-131_03_540100,藏历年,民俗,3,2011,new,西藏自治区拉萨市,西藏自治区,西藏自治区,540100,,"西藏自治区拉萨市 <br /> <br /> 藏历年是藏族人民一年中最为隆重的传统节日,与汉族的农历新年大致相同",拉萨市群众艺术馆,拉萨市群众艺术馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15289,
subitem_15290,X-132,X-132,X-132,X-132_03_431126,舜帝祭典,民俗,3,2011,new,湖南省宁远县,湖南省,湖南省,431100,431126,湖南省宁远县 <br /> <br /> 舜帝是中华民族始祖五帝之一,宁远县文化馆,宁远县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15290,
subitem_15291,X-133,X-133,X-133,X-133_03_532528,祭寨神林,民俗,3,2011,new,云南省元阳县,云南省,云南省,532500,532528,"云南省元阳县 <br /> <br /> 祭寨神林是哈尼族每年春耕开始前(一般在一月中旬)举行的一种祭祀活动,祈求来年风调雨顺,五谷丰登,人畜平安",元阳县文化馆,元阳县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15291,
subitem_15292,X-134,X-134,X-134,X-134_03_350982,歌会(瑞云四月八),民俗,3,2011,new,福建省福鼎市,福建省,福建省,350900,350982,福建省福鼎市 <br /> <br /> 瑞云四月八歌会是福建省福鼎市硖门畲族乡瑞云畲族村畲民的重要节俗之一,福鼎市畲族文化促进会,福鼎市畲族文化促进会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15292,
subitem_15293,X-134,X-134,X-134,X-134_03_522627,歌会(四十八寨歌节),民俗,3,2011,new,贵州省天柱县,贵州省,贵州省,522600,522627,"贵州省天柱县 <br /> <br /> 四十八寨歌节是流传在贵州天柱县境内清水江中下游地区的民间歌会,包括13个歌场",天柱县非物质文化遗产保护中心,天柱县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15293,
subitem_15294,X-135,X-135,X-135,X-135_03_141023,尉村跑鼓车,民俗,3,2011,new,山西省襄汾县,山西省,山西省,141000,141023,山西省襄汾县 <br /> <br /> 尉村跑鼓车是为纪念唐代名将尉迟恭而举行的一种集祈福与健身为一体的影响较大的民俗活动,襄汾县汾城镇尉村村民委员会,襄汾县汾城镇尉村村民委员会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15294,
subitem_15295,X-136,X-136,X-136,X-136_03_140425,独辕四景车赛会,民俗,3,2011,new,山西省平顺县,山西省,山西省,140400,140425,"山西省平顺县 <br /> <br /> 独辕四景车大赛会形成于山西长治市平顺县,是广泛流行于平顺及周边区县的特色独具又影响较大的社火活动",平顺县文化馆（平顺县美术馆）,平顺县文化馆(平顺县美术馆),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15295,
subitem_15296,X-137,X-137,X-137,X-137_03_330411,网船会,民俗,3,2011,new,浙江省嘉兴市秀洲区,浙江省,浙江省,330400,330411,浙江省嘉兴市秀洲区 <br /> <br /> 网船会是流行于浙江省嘉兴市秀洲区王江泾镇民主村的渔民水上庙会,嘉兴市大运河文化旅游发展有限公司,嘉兴市大运河文化旅游发展有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15296,
subitem_15297,X-138,X-138,X-138,X-138_03_522631,月也,民俗,3,2011,new,贵州省黎平县,贵州省,贵州省,522600,522631,"贵州省黎平县 <br /> <br /> 月也,侗语意为“集体出访做客”,当地汉族称为“吃乡思”、“吃乡食”,一般在农历正月和八月举行,是侗族传统交际联谊活动",黎平县非物质文化遗产保护中心,黎平县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15297,
subitem_15298,X-139,X-139,X-139,X-139_03_222400,婚俗(朝鲜族回婚礼),民俗,3,2011,new,吉林省延边朝鲜族自治州,吉林省,吉林省,222400,,吉林省延边朝鲜族自治州 <br /> <br /> 回婚礼是延边朝鲜族地区盛行的为纪念结婚60周年而举行的传统民俗贺礼,延边文化艺术研究中心（延边非物质文化遗产保护中心）,延边文化艺术研究中心(延边非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15298,
subitem_15299,X-139,X-139,X-139,X-139_03_230206,婚俗(达斡尔族传统婚俗),民俗,3,2011,new,黑龙江省齐齐哈尔市富拉尔基区,黑龙江省,黑龙江省,230200,230206,黑龙江省齐齐哈尔市富拉尔基区 <br /> <br /> 达斡尔族传统婚俗是流行于黑龙江富拉尔基罕伯岱村达斡尔族人的婚俗,富拉尔基区文旅事业发展中心,富拉尔基区文旅事业发展中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15299,
subitem_15300,X-139,X-139,X-139,X-139_03_513436,婚俗(彝族传统婚俗),民俗,3,2011,new,四川省美姑县,四川省,四川省,513400,513436,"四川省美姑县 <br /> <br /> 以凉山腹心地美姑县为代表的彝族婚俗礼制,以其古老、独特的习俗,成为不可多得的文化景观",美姑县文化馆,美姑县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15300,
subitem_15301,X-139,X-139,X-139,X-139_03_620700,婚俗(裕固族传统婚俗),民俗,3,2011,new,甘肃省张掖市,甘肃省,甘肃省,620700,,"甘肃省张掖市 <br /> <br /> 裕固族婚俗是裕固族民俗文化的重要组成部分,它包含着裕固族古代语言、民歌、神话传说、谚语故事、传统礼仪等丰富的内容,也蕴藏着承袭数千年的传统文化内容,如萨满教、原始崇拜、佛教信仰等",肃南裕固族自治县非物质文化遗产保护传承中心,肃南裕固族自治县非物质文化遗产保护传承中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15301,
subitem_15302,X-139,X-139,X-139,X-139_03_640000,婚俗(回族传统婚俗),民俗,3,2011,new,宁夏回族自治区,宁夏回族自治区,宁夏回族自治区,,,"宁夏回族自治区 <br /> <br /> 宁夏回族婚俗与宁夏回族族源的形成相辅相成,它不但是穆斯林信众人生礼仪的一部分,也是多民族风俗结合的产物",宁夏回族自治区文化馆（宁夏回族自治区非物质文化遗产保护中心、宁夏回族自治区展览馆）,宁夏回族自治区文化馆(宁夏回族自治区非物质文化遗产保护中心、宁夏回族自治区展览馆),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15302,
subitem_15304,X-139,X-139,X-139,X-139_03_654000,婚俗(哈萨克族传统婚俗),民俗,3,2011,new,新疆维吾尔自治区伊犁哈萨克自治州,新疆维吾尔自治区,新疆维吾尔自治区,654000,,新疆维吾尔自治区伊犁哈萨克自治州 <br /> <br /> 哈萨克语中称“婚礼”为“克勒恩吐苏入托依”,伊犁哈萨克自治州文化艺术研究所,伊犁哈萨克自治州文化艺术研究所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15304,
subitem_15303,X-139,X-139,X-139,X-139_03_650000,婚俗(锡伯族传统婚俗),民俗,3,2011,new,新疆嘎善文化传播中心,新疆维吾尔自治区,新疆维吾尔自治区,,,新疆嘎善文化传播中心 <br /> <br /> 锡伯族传统婚俗主要流行于新疆锡伯族聚居区,新疆嘎善文化传播中心,新疆嘎善文化传播中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15303,
subitem_15305,X-139,X-139,X-139,X-139_04_230881,婚俗(赫哲族婚俗),民俗,4,2014,extension,黑龙江省同江市,黑龙江省,黑龙江省,230800,230881,黑龙江省同江市,同江市非物质文化遗产保护中心,同江市非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15305,
subitem_15306,X-139,X-139,X-139,X-139_04_331127,婚俗(畲族婚俗),民俗,4,2014,extension,浙江省景宁畲族自治县,浙江省,浙江省,331100,331127,浙江省景宁畲族自治县,景宁畲族自治县文物和非遗保护中心,景宁畲族自治县文物和非遗保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15306,
subitem_15307,X-139,X-139,X-139,X-139_04_350921,婚俗(畲族婚俗),民俗,4,2014,extension,福建省霞浦县,福建省,福建省,350900,350921,福建省霞浦县,霞浦县福宁文化艺术交流中心,霞浦县福宁文化艺术交流中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15307,
