inheritor_id,name,project_code,child_num,province,match_status,matched_subitem_id,reason
inheritor_2314,张近平,V-8,V-008_01_130225,河北省,matched,subitem_13602,child_num 精确匹配
inheritor_2315,陆四辈,V-12,V-012_01_410300,河南省,matched,subitem_13608,child_num 精确匹配
inheritor_2316,阮世池,V-13,V-013_01_330381,浙江省,matched,subitem_13609,child_num 精确匹配
inheritor_2317,方克多,V-13,V-013_01_330381,浙江省,matched,subitem_13609,child_num 精确匹配
inheritor_2318,韩应莲,V-14,V-014_01_610600,陕西省,matched,subitem_13611,child_num 精确匹配
inheritor_2319,解明生,V-14,V-014_01_610600,陕西省,matched,subitem_13611,child_num 精确匹配
inheritor_2320,钱振华,V-15,V-015_01_350100,福建省,matched,subitem_13612,child_num 精确匹配
inheritor_2321,强淑如,V-15,V-015_01_350100,福建省,matched,subitem_13612,child_num 精确匹配
inheritor_2322,郑关富,V-17,V-017_01_330600,浙江省,matched,subitem_13614,child_num 精确匹配
inheritor_2323,王玉英,V-17,V-017_01_330600,浙江省,matched,subitem_13614,child_num 精确匹配
inheritor_2324,冯兰芳,V-19,V-019_01_620600,甘肃省,matched,subitem_13618,child_num 精确匹配
inheritor_2325,刘宗琴,V-20,V-020_01_410000,河南省,matched,subitem_13621,child_num 精确匹配
inheritor_2326,李湘云,V-21,V-021_01_370000,山东省,matched,subitem_13623,child_num 精确匹配
inheritor_2327,姚忠贤,V-21,V-021_01_370000,山东省,matched,subitem_13623,child_num 精确匹配
inheritor_2328,谈敬德,V-22,V-022_01_310115,上海市,matched,subitem_13626,child_num 精确匹配
inheritor_2329,康文英,V-22,V-022_01_310115,上海市,matched,subitem_13626,child_num 精确匹配
inheritor_2330,胡兆海,V-23,V-023_01_330621,浙江省,matched,subitem_13627,child_num 精确匹配
inheritor_2331,倪齐全,V-23,V-023_01_330621,浙江省,matched,subitem_13627,child_num 精确匹配
inheritor_2332,谌晓辉,V-27,V-027_01_430700,湖南省,matched,subitem_13631,child_num 精确匹配
inheritor_2333,朱晓玲,V-27,V-027_01_430700,湖南省,matched,subitem_13631,child_num 精确匹配
inheritor_2334,林玉碧,V-28,V-028_01_610800,陕西省,matched,subitem_13633,child_num 精确匹配
inheritor_2335,王青,V-28,V-028_01_610800,陕西省,matched,subitem_13633,child_num 精确匹配
inheritor_2336,王毓宝,V-29,V-029_01_120000,天津市,matched,subitem_13634,child_num 精确匹配
inheritor_2337,郭天禄,V-30,V-030_01_652300,新疆维吾尔自治区,matched,subitem_13635,child_num 精确匹配
inheritor_2338,侯毓敏,V-30,V-030_01_652300,新疆维吾尔自治区,matched,subitem_13635,child_num 精确匹配
inheritor_2339,伍于筹,V-31,V-031_01_440606,广东省,matched,subitem_13637,child_num 精确匹配
inheritor_2340,尤学尧,V-31,V-031_01_440606,广东省,matched,subitem_13637,child_num 精确匹配
inheritor_2341,望熙诰,V-32,V-032_01_421000,湖北省,matched,subitem_13638,child_num 精确匹配
inheritor_2342,徐忠德,V-33,V-033_01_420984,湖北省,matched,subitem_13640,child_num 精确匹配
inheritor_2343,蔡婉香,V-34,V-034_01_350626,福建省,matched,subitem_13641,child_num 精确匹配
inheritor_2344,黄春慧,V-34,V-034_01_350626,福建省,matched,subitem_13641,child_num 精确匹配
inheritor_2345,李秀媛,V-35,V-035_01_210726,辽宁省,matched,subitem_13643,child_num 精确匹配
inheritor_2346,赵本山,V-35,V-035_01_211200,辽宁省,matched,subitem_13644,child_num 精确匹配
inheritor_2347,王中堂,V-35,V-035_01_220000,吉林省,matched,subitem_13645,child_num 精确匹配
inheritor_2348,赵晓波,V-35,V-035_01_231283,黑龙江省,matched,subitem_13646,child_num 精确匹配
inheritor_2349,石桂芹,V-35,V-035_01_231283,黑龙江省,matched,subitem_13646,child_num 精确匹配
inheritor_2350,孙凤城,V-36,V-036_01_341126,安徽省,matched,subitem_13651,child_num 精确匹配
inheritor_2351,陈清平,V-37,V-037_01_350200,福建省,matched,subitem_13652,child_num 精确匹配
inheritor_2352,杨敏谋,V-37,V-037_01_350200,福建省,matched,subitem_13652,child_num 精确匹配
inheritor_2353,安忠文,V-38,V-038_01_330100,浙江省,matched,subitem_13653,child_num 精确匹配
inheritor_2354,周志华,V-38,V-038_01_330100,浙江省,matched,subitem_13653,child_num 精确匹配
inheritor_2355,孙镇业,V-39,V-039_01_370000,山东省,matched,subitem_13655,child_num 精确匹配
inheritor_2356,劳斯尔,V-40,V-040_01_150526,内蒙古自治区,matched,subitem_13656,child_num 精确匹配
inheritor_2357,杨铁龙,V-40,V-040_01_210921,辽宁省,matched,subitem_13658,child_num 精确匹配
inheritor_2358,韩英福,V-40,V-040_01_210921,辽宁省,matched,subitem_13658,child_num 精确匹配
inheritor_2359,包朝格柱,V-40,V-040_01_220721,吉林省,matched,subitem_13659,child_num 精确匹配
inheritor_2360,色热,V-41,V-041_01_230000,黑龙江省,matched,subitem_13661,child_num 精确匹配
inheritor_2361,那音太,V-41,V-041_01_230000,黑龙江省,matched,subitem_13661,child_num 精确匹配
inheritor_2362,吴明新,V-42,V-042_01_230000,黑龙江省,matched,subitem_13663,child_num 精确匹配
inheritor_2363,吴宝臣,V-42,V-042_01_230000,黑龙江省,matched,subitem_13663,child_num 精确匹配
inheritor_2364,莫宝凤,V-43,V-043_01_230000,黑龙江省,matched,subitem_13664,child_num 精确匹配
inheritor_2365,梁秀江,V-46,V-046_01_522301,贵州省,matched,subitem_13668,child_num 精确匹配
inheritor_2366,吴天玉,V-46,V-046_01_522301,贵州省,matched,subitem_13668,child_num 精确匹配
inheritor_3624,盘良安,X-14,X-014_01_440200,广东省,matched,subitem_14954,child_num 精确匹配
inheritor_3625,李学强,X-27,X-027_01_533321,云南省,matched,subitem_14970,child_num 精确匹配
inheritor_3626,赵丕鼎,X-41,X-041_01_532900,云南省,matched,subitem_14999,child_num 精确匹配
inheritor_3627,唐买社公,X-45,X-045_01_441800,广东省,matched,subitem_15003,child_num 精确匹配
inheritor_3628,刘正城,X-46,X-046_01_450100,广西壮族自治区,matched,subitem_15004,child_num 精确匹配
inheritor_748,张定强,I-1,I-001_01_522630,贵州省,matched,subitem_12178,child_num 精确匹配
inheritor_749,黄达佳,I-2,I-002_01_451021,广西壮族自治区,matched,subitem_12180,child_num 精确匹配
inheritor_750,李作柄,I-13,I-013_01_620602,甘肃省,matched,subitem_12207,child_num 精确匹配
inheritor_751,罗成贵,I-15,I-015_01_420381,湖北省,matched,subitem_12213,child_num 精确匹配
inheritor_752,刘远扬,I-17,I-017_01_500107,重庆市,matched,subitem_12215,child_num 精确匹配
inheritor_753,刘则亭,I-18,I-018_01_211121,辽宁省,matched,subitem_12216,child_num 精确匹配
inheritor_754,刘永芹,I-19,I-019_01_211324,辽宁省,matched,subitem_12217,child_num 精确匹配
inheritor_755,王锡余,I-22,I-022_02_310118,上海市,matched,subitem_12221,child_num 精确匹配
inheritor_756,张浩生,I-22,I-022_02_320200,江苏省,matched,subitem_12222,child_num 精确匹配
inheritor_757,买买提阿力·阿拉马提,I-25,I-025_01_653000,新疆维吾尔自治区,matched,subitem_12227,child_num 精确匹配
inheritor_758,桑珠,I-27,I-027_01_540000,西藏自治区,matched,subitem_12236,child_num 精确匹配
inheritor_759,罗布生,I-27,I-027_01_150000,内蒙古自治区,matched,subitem_12233,child_num 精确匹配
inheritor_760,爱新觉罗·庆凯,I-53,I-053_02_210102,辽宁省,matched,subitem_12285,child_num 精确匹配
inheritor_761,孙家香,I-56,I-056_02_420528,湖北省,matched,subitem_12288,child_num 精确匹配
inheritor_762,何巴特尔,I-59,I-059_02_150521,内蒙古自治区,matched,subitem_12292,child_num 精确匹配
inheritor_763,郭有珍,I-63,I-063_02_532300,云南省,matched,subitem_12296,child_num 精确匹配
inheritor_764,李腊翁,I-65,I-065_02_533100,云南省,matched,subitem_12298,child_num 精确匹配
inheritor_765,马虎成,I-68,I-068_02_622926,甘肃省,matched,subitem_12301,child_num 精确匹配
inheritor_766,才仁索南,I-69,I-069_02_632724,青海省,matched,subitem_12302,child_num 精确匹配
inheritor_767,茶汉扣文,I-70,I-070_02_632800,青海省,matched,subitem_12303,child_num 精确匹配
inheritor_768,夏赫·买买提,I-71,I-071_02_650000,新疆维吾尔自治区,matched,subitem_12304,child_num 精确匹配
inheritor_769,哈孜木·阿勒曼,I-72,I-072_02_654323,新疆维吾尔自治区,matched,subitem_12307,child_num 精确匹配
inheritor_770,海来热几,I-75,I-075_02_513436,四川省,matched,subitem_12312,child_num 精确匹配
inheritor_771,彭继龙,I-80,I-080_02_433130,湖南省,matched,subitem_12319,child_num 精确匹配
inheritor_772,塔瓦力地·克里木,I-83,I-083_02_653022,新疆维吾尔自治区,matched,subitem_12323,child_num 精确匹配
inheritor_943,刘改鱼,II-1,II-001_01_140722,山西省,matched,subitem_12408,child_num 精确匹配
inheritor_944,韩运德,II-2,II-002_01_140930,山西省,matched,subitem_12409,child_num 精确匹配
inheritor_945,扎格达苏荣,II-3,II-003_01_150000,内蒙古自治区,matched,subitem_12410,child_num 精确匹配
inheritor_946,阿拉坦其其格,II-3,II-003_01_150000,内蒙古自治区,matched,subitem_12410,child_num 精确匹配
inheritor_947,淖尔吉玛,II-3,II-003_01_150000,内蒙古自治区,matched,subitem_12410,child_num 精确匹配
inheritor_948,赛音毕力格,II-3,II-003_01_150000,内蒙古自治区,matched,subitem_12410,child_num 精确匹配
inheritor_949,加·道尔吉,II-3,II-003_02_654226,新疆维吾尔自治区,matched,subitem_12412,child_num 精确匹配
inheritor_950,雷美凤,II-7,II-007_01_350900,福建省,matched,subitem_12418,child_num 精确匹配
inheritor_951,蓝陈启,II-7,II-007_02_331127,浙江省,matched,subitem_12419,child_num 精确匹配
inheritor_952,王善良,II-8,II-008_01_360732,江西省,matched,subitem_12421,child_num 精确匹配
inheritor_953,彭泗德,II-9,II-009_01_420526,湖北省,matched,subitem_12422,child_num 精确匹配
inheritor_954,汤明哲,II-11,II-011_01_441400,广东省,matched,subitem_12424,child_num 精确匹配
inheritor_955,黄代书,II-15,II-015_01_500240,重庆市,matched,subitem_12429,child_num 精确匹配
inheritor_956,李学华,II-17,II-017_01_533300,云南省,matched,subitem_12431,child_num 精确匹配
inheritor_957,杜秀兰,II-19,II-019_01_620721,甘肃省,matched,subitem_12434,child_num 精确匹配
inheritor_958,杜秀英,II-19,II-019_01_620721,甘肃省,matched,subitem_12434,child_num 精确匹配
inheritor_959,汪莲莲,II-20,II-020_01_622922,甘肃省,matched,subitem_12436,child_num 精确匹配
inheritor_960,刘郭成,II-20,II-020_01_621126,甘肃省,matched,subitem_12435,child_num 精确匹配
inheritor_961,张明星,II-20,II-020_01_640000,宁夏回族自治区,matched,subitem_12442,child_num 精确匹配
inheritor_962,韩生元,II-20,II-020_02_652300,新疆维吾尔自治区,matched,subitem_12443,child_num 精确匹配
inheritor_963,喻良华,II-26,II-026_01_500113,重庆市,matched,subitem_12453,child_num 精确匹配
inheritor_964,孟凡林,II-27,II-027_02_360423,江西省,matched,subitem_12455,child_num 精确匹配
inheritor_965,王爱民,II-27,II-027_02_420528,湖北省,matched,subitem_12458,child_num 精确匹配
inheritor_966,吴仁和,II-28,II-028_02_522633,贵州省,matched,subitem_12467,child_num 精确匹配
inheritor_967,潘萨银花,II-28,II-028_02_522633,贵州省,matched,subitem_12467,child_num 精确匹配
inheritor_968,吴仕恒,II-29,II-029_01_522631,贵州省,matched,subitem_12468,child_num 精确匹配
inheritor_969,芒来,II-30,II-030_02_152502,内蒙古自治区,matched,subitem_12472,child_num 精确匹配
inheritor_970,温桂元,II-30,II-030_02_450124,广西壮族自治区,matched,subitem_12473,child_num 精确匹配
inheritor_971,郎加木,II-30,II-030_02_513224,四川省,matched,subitem_12476,child_num 精确匹配
inheritor_972,李禹贤,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_973,刘正春,II-34,II-034_02_320100,江苏省,matched,subitem_12485,child_num 精确匹配
inheritor_974,刘善教,II-34,II-034_02_321100,江苏省,matched,subitem_12489,child_num 精确匹配
inheritor_975,谢导秀,II-34,II-034_02_440100,广东省,matched,subitem_12492,child_num 精确匹配
inheritor_976,布林,II-35,II-035_01_150000,内蒙古自治区,matched,subitem_12495,child_num 精确匹配
inheritor_977,姚少林,II-37,II-037_02_130209,河北省,matched,subitem_12503,child_num 精确匹配
inheritor_978,卢补良,II-37,II-037_02_140900,山西省,matched,subitem_12508,child_num 精确匹配
inheritor_979,牛其云,II-37,II-037_02_140427,山西省,matched,subitem_12506,child_num 精确匹配
inheritor_980,刘有生,II-37,II-037_02_360731,江西省,matched,subitem_12511,child_num 精确匹配
inheritor_981,周惠,II-40,II-040_01_310000,上海市,matched,subitem_12529,child_num 精确匹配
inheritor_982,沈凤泉,II-40,II-040_02_330100,浙江省,matched,subitem_12531,child_num 精确匹配
inheritor_983,楼正寿,II-44,II-044_02_330100,浙江省,matched,subitem_12539,child_num 精确匹配
inheritor_984,汤凯旋,II-49,II-049_01_440100,广东省,matched,subitem_12551,child_num 精确匹配
inheritor_985,李自春,II-52,II-052_01_500113,重庆市,matched,subitem_12557,child_num 精确匹配
inheritor_986,简伯元,II-54,II-054_02_420529,湖北省,matched,subitem_12561,child_num 精确匹配
inheritor_987,王振湖,II-56,II-056_01_141000,山西省,matched,subitem_12565,child_num 精确匹配
inheritor_988,黄一宝,II-58,II-058_01_140500,山西省,matched,subitem_12567,child_num 精确匹配
inheritor_989,夏老肥,II-59,II-059_02_130632,河北省,matched,subitem_12573,child_num 精确匹配
inheritor_990,刘勤,II-59,II-059_02_130633,河北省,matched,subitem_12574,child_num 精确匹配
inheritor_991,王如海,II-59,II-059_02_130682,河北省,matched,subitem_12576,child_num 精确匹配
inheritor_992,何忠信,II-61,II-061_01_610000,陕西省,matched,subitem_12586,child_num 精确匹配
inheritor_993,杨达吾德,II-63,II-063_01_640000,宁夏回族自治区,matched,subitem_12588,child_num 精确匹配
inheritor_994,武济文,II-64,II-064_01_141121,山西省,matched,subitem_12589,child_num 精确匹配
inheritor_995,释汇光,II-66,II-066_01_140922,山西省,matched,subitem_12591,child_num 精确匹配
inheritor_996,章样摩兰,II-66,II-066_01_140922,山西省,matched,subitem_12591,child_num 精确匹配
inheritor_997,洪振仁,II-67,II-067_01_210300,辽宁省,matched,subitem_12592,child_num 精确匹配
inheritor_998,杨翠娥,II-71,II-071_01_350500,福建省,matched,subitem_12600,child_num 精确匹配
inheritor_999,王秀怡,II-71,II-071_01_350200,福建省,matched,subitem_12599,child_num 精确匹配
inheritor_1000,王向荣,II-73,II-073_02_610800,陕西省,matched,subitem_12603,child_num 精确匹配
inheritor_1001,贺玉堂,II-73,II-073_02_610600,陕西省,matched,subitem_12602,child_num 精确匹配
inheritor_1002,王兰英,II-75,II-075_02_321084,江苏省,matched,subitem_12605,child_num 精确匹配
inheritor_1003,王兆珍,II-81,II-081_02_421003,湖北省,matched,subitem_12611,child_num 精确匹配
inheritor_1004,姚启华,II-83,II-083_02_420381,湖北省,matched,subitem_12613,child_num 精确匹配
inheritor_1005,顾友珍,II-87,II-087_02_330421,浙江省,matched,subitem_12617,child_num 精确匹配
inheritor_1006,余家冰,II-104,II-104_02_420682,湖北省,matched,subitem_12647,child_num 精确匹配
inheritor_1007,陈千均,II-109,II-109_02_433101,湖南省,matched,subitem_12660,child_num 精确匹配
inheritor_1008,戴碧生,II-110,II-110_02_430524,湖南省,matched,subitem_12665,child_num 精确匹配
inheritor_1009,王妚大,II-111,II-111_02_469030,海南省,matched,subitem_12667,child_num 精确匹配
inheritor_1010,岩瓦洛,II-114,II-114_02_532822,云南省,matched,subitem_12671,child_num 精确匹配
inheritor_1011,马建军,II-115,II-115_02_620623,甘肃省,matched,subitem_12676,child_num 精确匹配
inheritor_1012,华尔贡,II-115,II-115_02_623000,甘肃省,matched,subitem_12677,child_num 精确匹配
inheritor_1013,达哇战斗,II-115,II-115_02_632700,青海省,matched,subitem_12678,child_num 精确匹配
inheritor_1014,排孜拉·依萨克江,II-117,II-117_02_653100,新疆维吾尔自治区,matched,subitem_12686,child_num 精确匹配
inheritor_1015,安宝龙,II-118,II-118_02_632221,青海省,matched,subitem_12688,child_num 精确匹配
inheritor_1016,殷荣珠,II-119,II-119_02_310230,上海市,matched,subitem_12690,child_num 精确匹配
inheritor_1017,林嘉庆,II-119,II-119_02_310115,上海市,matched,subitem_12689,child_num 精确匹配
inheritor_1018,朱大祯,II-119,II-119_02_330482,浙江省,matched,subitem_12691,child_num 精确匹配
inheritor_1019,赵登山,II-120,II-120_02_371700,山东省,matched,subitem_12692,child_num 精确匹配
inheritor_1020,刁登科,II-121,II-121_02_210281,辽宁省,matched,subitem_12694,child_num 精确匹配
inheritor_1021,王国卿,II-121,II-121_02_410183,河南省,matched,subitem_12696,child_num 精确匹配
inheritor_1022,刘耀文,II-123,II-123_02_140100,山西省,matched,subitem_12703,child_num 精确匹配
inheritor_1023,严三秀,II-125,II-125_02_433130,湖南省,matched,subitem_12722,child_num 精确匹配
inheritor_1024,库尔曼江·孜克热亚,II-126,II-126_02_654000,新疆维吾尔自治区,matched,subitem_12723,child_num 精确匹配
inheritor_1025,于苏甫江·亚库普,II-127,II-127_02_650000,新疆维吾尔自治区,matched,subitem_12724,child_num 精确匹配
inheritor_1026,杨枝光,II-129,II-129_02_431230,湖南省,matched,subitem_12728,child_num 精确匹配
inheritor_1027,阿迪力汗·阿不都拉,II-132,II-132_02_654000,新疆维吾尔自治区,matched,subitem_12734,child_num 精确匹配
inheritor_1028,阿迪里别克·卡德尔,II-133,II-133_02_653000,新疆维吾尔自治区,matched,subitem_12735,child_num 精确匹配
inheritor_1029,松纯,II-138,II-138_02_320400,江苏省,matched,subitem_12743,child_num 精确匹配
inheritor_1030,释隆江,II-138,II-138_02_410200,河南省,matched,subitem_12745,child_num 精确匹配
inheritor_1031,顿珠,II-138,II-138_02_540127,西藏自治区,matched,subitem_12746,child_num 精确匹配
